"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201908","2호선","을지로입구","123","1","3185","2898","3752","28098","9252","124434","16349","346225","24589","163464","35065","94965","45990","103201","52144","81007","66632","83821","75970","72711","91142","70045","106518","71122","158595","73375","315799","80876","157620","51822","143288","32314","121491","25593","84606","21151","39646","12349","4307","5029","3","1170","1","0","0","0","20190903"
"201908","2호선","이대","46","1","3495","1808","6819","13882","18004","14310","27239","36463","19519","45110","16962","42522","22916","37114","33209","39856","36670","41554","34752","37414","38865","35899","50303","35420","59157","37281","51274","43790","36489","34467","28350","20724","29265","18930","23077","18732","9074","14794","1034","4308","0","24","0","1","0","0","20190903"
"201908","2호선","잠실(송파구청)","86","2","13671","6180","49530","39259","126183","87608","181577","201491","135666","193604","94441","137123","95663","145090","108924","141385","121698","147207","129976","138915","150118","148303","178454","159977","221891","180484","287921","251729","204677","185369","199569","111235","175151","104213","133463","105736","44262","61960","5392","12662","1","73","0","0","0","0","20190903"
"201908","2호선","잠실나루","8","0","3170","1655","12157","10741","39534","22312","52209","40408","31503","30399","25604","23289","25818","20614","26757","24269","25405","25380","26406","23019","28318","22465","32249","23199","37759","28106","36717","43096","21344","35262","16221","21801","12249","20728","8122","21291","3705","12929","570","3846","0","22","0","1","0","0","20190903"
"201908","2호선","잠실새내","44","3","5952","963","18033","8032","59634","16531","82518","30548","51387","34884","35169","27861","34968","29936","39781","32446","38902","38024","34645","40210","36769","44482","41478","50924","43682","65706","49340","98595","37542","77825","31981","46447","34659","40535","35459","40533","21998","22127","3705","6434","1","98","1","1","0","0","20190903"
"201908","2호선","종합운동장","10","1","2295","1098","6831","9134","19267","18218","28016","29358","19891","19162","14103","13131","15067","13662","15529","16700","16335","18356","17949","22534","17968","33110","23158","52049","21096","73031","25701","69258","22236","32077","36677","15408","59318","14290","51047","14934","16942","9066","539","2672","2","112","0","0","0","0","20190903"
"201908","2호선","충정로(경기대입구)","24","1","3819","971","7190","6546","17854","16910","25431","68735","16639","33361","13566","15346","14736","12995","14957","12681","15940","15089","16026","14056","16255","13897","19936","15293","26203","18353","58061","25368","19410","19374","12392","12821","11612","13304","8289","12953","3844","9294","624","2666","0","33","0","0","0","0","20190903"
"201908","2호선","한양대","4","0","1292","376","2737","6349","5943","11886","9611","37607","7471","35119","6673","21169","10044","13791","11740","15220","11824","17108","12257","13891","14706","11356","23654","10762","33700","11109","29265","13521","14679","9435","11742","6434","11313","6414","9121","6429","5215","4439","1058","1448","2","3","0","0","0","0","20190903"
"201908","2호선","합정","89","3","10647","4319","19574","22355","46181","36180","59629","102366","40711","77099","31545","50895","34218","50152","39423","56353","45025","62583","46313","58679","51432","58034","59880","65751","78695","81313","121771","121530","80072","95286","64210","50960","76126","41340","76597","36607","41674","25928","6844","9392","0","91","1","0","0","0","20190903"
"201908","2호선","홍대입구","1199","13","40100","4693","38697","21144","70442","39977","91461","113751","73397","126524","69601","112448","79682","138324","91893","173741","104754","192024","113733","190178","134293","188715","161815","199524","192948","230042","228497","291352","188910","238336","187169","143260","226747","114631","251163","94989","137530","71615","17858","25508","9","3072","0","0","0","0","20190903"
"201907","2호선","강남","275","4","17035","14380","26474","66980","51650","195812","84672","407314","71725","439572","72355","209678","100184","172430","132186","178483","170508","210914","169981","170698","202043","169684","230403","170784","300960","208710","448390","296651","287801","215175","233971","97522","290190","79029","317297","66688","135030","40908","24784","12990","9","109","0","0","0","0","20190803"
"201907","2호선","강변(동서울터미널)","38","1","10269","3906","33136","31970","105418","37068","155253","66361","113922","61669","89711","55249","84074","53952","79716","61435","76696","69824","69292","75063","69013","85028","75183","95300","82300","109630","93887","158705","72982","122831","57710","83345","55046","74356","37441","72717","15409","37636","2515","9802","2","84","0","0","0","0","20190803"
"201907","2호선","건대입구","442","21","22146","2377","27520","19258","66867","29393","117462","70958","74780","59509","44358","50871","44005","58211","53001","71925","58210","80209","58592","78376","65325","82908","73720","95255","89491","126847","106723","202540","83429","157440","84483","88669","100746","79218","103240","73112","65659","44570","11999","16986","8","1444","0","0","0","0","20190803"
"201907","2호선","교대(법원.검찰청)","17","2","3028","8164","15124","29842","32008","73619","48110","181816","38030","160575","35487","82945","43192","74022","48179","67954","58768","74384","65248","67862","71621","60959","73985","61800","105982","74694","177604","100729","86398","65255","67195","36043","79543","32370","76072","31249","26435","16879","5458","5247","3","9","0","0","0","0","20190803"
"201907","2호선","구로디지털단지","288","4","47667","6770","60765","24090","164630","86561","218596","303393","138558","181891","82341","70175","72210","58366","79377","59109","81353","73563","73041","76568","75818","79987","91293","90204","136638","124900","273533","190485","143752","167411","89936","106403","76997","108754","61320","111704","31065","67708","4883","20656","1","270","0","0","0","0","20190803"
"201907","2호선","구의(광진구청)","25","1","15202","1464","29196","10901","77057","16497","135147","44707","75576","27627","39125","23222","33922","22251","34877","24755","35287","28919","31363","30144","30931","36451","33332","41965","38846","57035","49997","96952","27738","79915","21871","50543","20509","49796","17612","49355","11294","29469","1840","10418","3","208","0","0","0","0","20190803"
"201907","2호선","낙성대","82","1","13367","2507","29258","11572","96252","22108","151269","49856","94875","40053","49469","29767","41544","27607","44432","31295","45614","33676","39854","35335","43072","39658","44176","46118","51290","61034","63175","106141","36563","102324","27296","64651","26112","63733","21212","67478","11480","44898","2107","13662","1","218","0","0","0","0","20190803"
"201907","2호선","당산","56","1","8023","5334","23461","18269","61548","35424","79278","98041","49289","47159","33544","24041","31093","23503","30896","24785","30408","27601","27238","27484","27889","30099","33201","36612","51347","51262","77605","87996","39086","67327","28300","43627","27922","42992","24675","42069","12982","26794","2103","7217","2","175","0","1","0","0","20190803"
"201907","2호선","대림(구로구청)","644","19","42880","4286","36067","14251","81686","27337","117023","73118","81300","47168","48643","39622","40544","40254","42178","39133","43464","41874","39216","42057","40133","47592","44132","52142","54260","74985","73149","92051","40397","74070","30764","51365","25224","65023","18199","66563","9473","33606","1517","9738","6","199","0","1","0","0","20190803"
"201907","2호선","도림천","1","0","422","436","1257","1090","3354","5045","3570","6722","2433","2282","1951","1626","1944","1345","2314","2002","1881","1352","2056","1769","2415","1692","2862","2010","3303","2288","4082","3083","2234","2827","1108","1716","986","1555","524","1361","290","1123","43","394","1","8","0","0","0","0","20190803"
"201907","2호선","동대문역사문화공원","388","0","11351","1187","6398","9437","8461","26452","15885","68063","16064","45641","18864","38425","22152","38559","29091","38984","29418","44264","34137","41344","41167","38076","46825","35478","56836","37705","67852","44742","44344","50883","34512","36413","33039","29060","31323","22475","20734","14133","3465","4971","1","127","0","0","0","0","20190803"
"201907","2호선","뚝섬","33","0","5011","2141","10183","16486","25924","33182","36607","139894","22736","73122","17877","31890","18238","25038","21898","25786","25578","27991","26711","26619","30088","27420","35076","29637","51714","33144","120831","45481","58399","33223","33845","18329","29412","17029","20526","16837","8997","11098","1413","4046","11","78","0","1","0","0","20190803"
"201907","2호선","문래","14","2","4330","2488","14045","13198","49716","36175","54087","127676","30667","63975","22828","26033","23248","23607","26944","25039","27440","24622","27094","24980","28154","24832","32857","27347","52896","33772","108671","56657","44730","45370","28389","25494","29049","24017","21727","21878","10399","13822","1711","4579","2","113","1","0","0","0","20190803"
"201907","2호선","방배","25","1","3607","4171","11649","13871","29601","29939","42593","81025","32255","51927","22694","28093","23560","22696","25730","23207","27914","25864","26591","26263","29629","25197","34229","27547","45446","34085","79220","45999","35631","37946","25309","23405","26276","22730","21073","25008","9118","13527","2007","4897","0","19","0","0","0","0","20190803"
"201907","2호선","봉천","121","5","18874","2394","32225","10585","92543","16048","137059","32398","81698","26758","43831","24012","36863","25635","40246","26532","40040","29809","34148","31659","34057","39271","36373","44381","39747","56534","41555","90281","26561","83720","20943","52198","18665","50482","14574","51432","6326","31635","1169","9895","3","297","0","0","0","0","20190803"
"201907","2호선","사당","72","4","16395","4391","28749","33630","86366","53854","123134","83703","87493","62425","54472","49277","51543","61160","58922","60403","65934","61337","68144","60425","67023","68747","69374","90027","85398","124495","112365","195794","80288","150684","72433","86165","82628","80995","83811","82727","47999","51388","9015","17167","4","1133","0","0","0","0","20190803"
"201907","2호선","삼성(무역센터)","145","3","5596","6415","9401","47975","21277","144325","29072","396659","29547","310261","30452","150455","46708","128544","62024","120129","83604","124973","104922","108440","133234","95225","157757","87289","235325","83018","383743","95456","229917","60477","163650","29374","141850","23225","101149","21014","30103","10714","4326","5427","1","1975","0","0","0","0","20190803"
